Degree Betweenness Closeness Clustering Eigenvector Membership
41 15658.31785666 0.00949153 0.01341463 0.00000000 6
33 16100.70462832 0.00949113 0.03030303 0.00000000 6
2 0.00000000 0.00940898 0.00000000 0.00000000 235
4 3075.99665686 0.00945653 0.00000000 0.00000000 405
10 3583.79526753 0.00945508 0.02222222 0.00000000 399
22 8294.27098617 0.00948465 0.00865801 0.00000000 203
4 713.77726628 0.00946437 0.00000000 0.00000000 152
23 7643.63636755 0.00949594 0.01185771 0.00000000 147
1 0.00000000 0.00942264 0.00000000 0.00000000 345
20 8377.19435165 0.00947649 0.00000000 0.00000000 607
45 19865.28229427 0.00951483 0.08181818 0.00000000 61
3 0.00000000 0.00943598 0.00000000 0.00000000 345
1 0.00000000 0.00941804 0.00000000 0.00000000 111
45 13637.81471524 0.00950670 0.01313131 0.00000000 111
33 33547.52972421 0.00950888 0.01136364 0.00000000 204
11 5689.12587597 0.00947602 0.01818182 0.00000000 204
9 747.58837097 0.00947255 0.00000000 0.00000000 188
6 684.92271075 0.00947451 0.13333333 0.00000000 303
3 268.39690330 0.00943740 0.00000000 0.00000000 22
4 0.00000000 0.00944385 0.00000000 0.00000000 416
10 3949.42194066 0.00949206 0.00000000 0.00000000 416
41 52515.24721800 0.00953306 0.02560976 0.00000000 426
1 0.00000000 0.00944391 0.00000000 0.00000000 426
3 0.00000000 0.00941297 0.33333333 0.00000000 6
43 23616.21306441 0.00949750 0.04983389 0.00000000 6
2 0.00000000 0.00940868 0.00000000 0.00000000 6
14 5881.58658185 0.00947413 0.02197802 0.00000000 152
9 489.52205719 0.00946424 0.00000000 0.00000000 124
20 5318.02167433 0.00949857 0.02631579 0.00000000 440
39 10914.33852915 0.00949875 0.02159244 0.00000000 188
1 0.00000000 0.00939023 0.00000000 0.00000000 76
22 4527.12284273 0.00947836 0.00432900 0.00000000 76
36 29726.31364201 0.00949432 0.01269841 0.00000000 188
4 172.73725816 0.00944042 0.00000000 0.00000000 173
10 3478.72513151 0.00944316 0.00000000 0.00000000 547
4 258.55780639 0.00944499 0.00000000 0.00000000 109
6 53.44176713 0.00945571 0.06666667 0.00000000 537
42 1997.02063066 0.00950563 0.00580720 0.00000000 57
4 150.96470792 0.00943632 0.16666667 0.00000000 40
14 1336.01271184 0.00948680 0.06593407 0.00000000 305
52 39744.76621968 0.00951655 0.01357466 0.00000000 40
22 4752.29640174 0.00949621 0.00865801 0.00000000 109
49 43172.92383223 0.00950814 0.00510204 0.00000000 173
1 0.00000000 0.00944437 0.00000000 0.00000000 67
25 3077.13343648 0.00948750 0.00333333 0.00000000 342
1 0.00000000 0.00942133 0.00000000 0.00000000 26
3 67.84995299 0.00943141 0.00000000 0.00000000 30
10 411.35077173 0.00946968 0.00000000 0.00000000 238
84 53236.11085254 0.00951021 0.00631096 0.00000000 313
41 23679.20896077 0.00949361 0.01341463 0.00000000 30
35 0.00000000 0.00949340 0.00168067 0.00000000 639
1 0.00000000 0.00940499 0.00000000 0.00000000 639
58 8418.62268202 0.00953238 0.00967937 0.00000000 681
4 370.68638104 0.00946964 0.00000000 0.00000000 22
4 1308.08579536 0.00948136 0.00000000 0.00000000 640
5 819.77031377 0.00944433 0.10000000 0.00000000 640
1 0.00000000 0.00937761 0.00000000 0.00000000 645
16 538.63906022 0.00946550 0.00000000 0.00000000 645
2 13.80281217 0.00946208 0.00000000 0.00000000 67
13 911.78943256 0.00947169 0.00000000 0.00000000 477
184 199015.64517203 0.00953188 0.00255405 0.00000000 16
1 0.00000000 0.00939023 0.00000000 0.00000000 76
8 0.00000000 0.00951876 0.14285714 0.00000000 640
7 122.40668059 0.00950185 0.00000000 0.00000000 363
1 0.00000000 0.00941328 0.00000000 0.00000000 363
1 0.00000000 0.00945401 0.00000000 0.00000000 19
2 498.11480026 0.00943875 0.00000000 0.00000000 300
7 0.00000000 0.00942984 0.04761905 0.00000000 300
1 0.00000000 0.00935683 0.00000000 0.00000000 640
9 0.00000000 0.00944591 0.00000000 0.00000000 6
1 0.00000000 0.00935838 0.00000000 0.00000000 6
1 0.00000000 0.00944437 0.00000000 0.00000000 67
1 0.00000000 0.00942119 0.00000000 0.00000000 144
75 33429.42267788 0.00950991 0.00684685 0.00000000 144
2 0.00000000 0.00945281 0.00000000 0.00000000 22
25 4259.11373922 0.00950724 0.02000000 0.00000000 459
5 0.00000000 0.00945123 0.10000000 0.00000000 802
8 9427.80749148 0.00947904 0.50000000 0.00000000 242
3 0.00000000 0.00942650 1.00000000 0.00000000 242
1 0.00000000 0.00941669 0.00000000 0.00000000 118
47 54425.62922845 0.00950532 0.00462535 0.00000000 118
21 2490.49639743 0.00949991 0.03809524 0.00000000 42
2 0.00000000 0.00947386 0.00000000 0.00000000 645
15 0.00000000 0.00947443 0.00000000 0.00000000 738
6 170.30602633 0.00945542 0.00000000 0.00000000 22
13 4835.81539787 0.00948531 0.08974359 0.00000000 105
1 0.00000000 0.00944276 0.00000000 0.00000000 16
29 11908.33479326 0.00949401 0.10098522 0.00000000 242
1 0.00000000 0.00009521 0.00000000 0.00000000 835
1 0.00000000 0.00009521 0.00000000 0.00000000 835
1 0.00000000 0.00009521 0.00000000 0.00000000 837
1 0.00000000 0.00009521 0.00000000 0.00000000 837
25 12012.08912293 0.00950407 0.10000000 0.00000000 74
57 6167.03490776 0.00950391 0.00313283 0.00000000 321
12 11283.20161885 0.00947304 0.00000000 0.00000000 142
4 483.68038972 0.00947490 0.00000000 0.00000000 283
36 5292.87504637 0.00952358 0.01269841 0.00000000 324
8 925.87956022 0.00946594 0.00000000 0.00000000 60
15 0.00000000 0.00947494 0.06666667 0.00000000 105
60 64436.44629446 0.00951699 0.00790960 0.00000000 336
55 42471.00027454 0.00953058 0.01481481 0.00000000 64
9 1332.19644354 0.00944925 0.00000000 0.00000000 6
45 6613.90269100 0.00950044 0.03131313 0.00000000 55
26 10761.47257783 0.00949875 0.02461538 0.00000000 178
19 35351.42141957 0.00950217 0.01754386 0.00000000 139
22 17733.64521476 0.00946440 0.00000000 0.00000000 272
12 8861.38627189 0.00947074 0.09090909 0.00000000 142
7 23159.14942355 0.00946944 0.00000000 0.00000000 563
6 1153.55889816 0.00946724 0.00000000 0.00000000 322
29 0.00000000 0.00948905 0.05665025 0.00000000 24
30 22151.23685039 0.00950341 0.02528736 0.00000000 567
52 21804.44209539 0.00950746 0.00829563 0.00000000 6
3 0.00000000 0.00943079 0.00000000 0.00000000 669
3 0.00000000 0.00944677 0.00000000 0.00000000 669
2 0.00000000 0.00944364 0.00000000 0.00000000 78
4 0.00000000 0.00945762 0.00000000 0.00000000 19
28 6550.12820350 0.00949921 0.01058201 0.00000000 415
